OBJECTID,NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,TYPE,STATUS,COUNTY,COUNTRY,LATITUDE,LONGITUDE,OWNER,HELIPAD
12001,PRESBYTERIAN KASEMAN HOSPITAL,8300 CONSTITUTION AVENUE NORTHEAST,ALBUQUERQUE,NM,87110,(505) 291-2114,GENERAL ACUTE CARE,OPEN,BERNALILLO,USA,35.09296485,-106.55319,NON-PROFIT,N
12002,LOVELACE WOMENS HOSPITAL,4701 MONTGOMERY BOULEVARD NORTHEAST,ALBUQUERQUE,NM,87109,(505) 727-7805,WOMEN,OPEN,BERNALILLO,USA,35.13176802,-106.5910026,PROPRIETARY,N
12003,PRESBYTERIAN HOSPITAL,1100 CENTRAL AVENUE SOUTHEAST,ALBUQUERQUE,NM,87106,(505) 724-8386,GENERAL ACUTE CARE,OPEN,BERNALILLO,USA,35.08163324,-106.6354987,NON-PROFIT,Y
12004,NEW MEXICO REHABILITATION CENTER,72 GAIL HARRIS ST,ROSWELL,NM,88203,(575) 347-3400,REHABILITATION,OPEN,CHAVES,USA,33.31806958,-104.5216826,GOVERNMENT - STATE,N
12005,EASTERN NEW MEXICO MEDICAL CENTER,405 WEST COUNTRY CLUB ROAD,ROSWELL,NM,88201,(575) 627-4032,GENERAL ACUTE CARE,OPEN,CHAVES,USA,33.42430326,-104.5285765,PROPRIETARY,Y
12006,LOVELACE REGIONAL HOSPITAL - ROSWELL,117 EAST 19TH STREET,ROSWELL,NM,88201,(575) 627-7000,GENERAL ACUTE CARE,OPEN,CHAVES,USA,33.41710117,-104.5211727,PROPRIETARY,Y
12007,CIBOLA GENERAL HOSPITAL,1016 EAST ROOSEVELT AVENUE,GRANTS,NM,87020,(505) 287-4446,GENERAL ACUTE CARE,OPEN,CIBOLA,USA,35.16215297,-107.8271194,NON-PROFIT,Y
12008,MINERS COLFAX MEDICAL CENTER,203 HOSPITAL DRIVE,RATON,NM,87740,(575) 445-3661,CRITICAL ACCESS,OPEN,COLFAX,USA,36.86265899,-104.4421102,GOVERNMENT - STATE,Y
12009,CENTENNIAL HILLS HOSPITAL MEDICAL CENTER,6900 NORTH DURANGO DRIVE,LAS VEGAS,NV,89149,(702) 835-9720,GENERAL ACUTE CARE,OPEN,CLARK,USA,36.28705722,-115.2854705,PROPRIETARY,N
12010,UNM SANDOVAL REGIONAL MEDICAL CENTER,3001 BROADMOOR BLVD NE,RIO RANCHO,NM,87144,(505) 272-8087,GENERAL ACUTE CARE,OPEN,SANDOVAL,USA,35.3087658,-106.6802329,GOVERNMENT - STATE,N
12011,CENTRAL DESERT BEHAVIORAL HEALTH SERVICES OF NEW MEXICO LLC,239 ELM STREET NE,ALBUQUERQUE,NM,87102,(505) 243-3387,PSYCHIATRIC,OPEN,BERNALILLO,USA,35.08516061,-106.638988,PROPRIETARY,N
12012,HAVEN BEHAVIORAL HOSPITAL OF ALBUQUERQUE,"5400 GIBSON BOULEVARD SE,4TH FLOOR",ALBUQUERQUE,NM,87108,(505) 254-4503,PSYCHIATRIC,OPEN,BERNALILLO,USA,35.05783299,-106.5818387,PROPRIETARY,N
12013,TURQUOISE LODGE HOSPITAL,5901 ZUNI SE,ALBUQUERQUE,NM,87108,(505) 841-8978,SPECIAL,OPEN,BERNALILLO,USA,35.07359682,-106.5800346,GOVERNMENT - STATE,N
12014,BOULDER CITY HOSPITAL,901 ADAMS BOULEVARD,BOULDER CITY,NV,89005,(702) 293-4111,GENERAL ACUTE CARE,OPEN,CLARK,USA,35.96608064,-114.8427214,NON-PROFIT,N
12015,CARSON TAHOE DAYTON HOSPITAL,1001 MEDICAL CENTER DRIVE,DAYTON,NV,89403,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,LYON,USA,39.26897831,-119.5748635,NOT AVAILABLE,N
12016,SELECT SPECIALTY HOSPITAL WARREN CAMPUS,"667 EASTLAND AVE SE,5TH FLOOR",WARREN,OH,44484,(330) 841-4750,LONG TERM CARE,OPEN,TRUMBULL,USA,41.23044775,-80.7770839,PROPRIETARY,N
12017,ACOMA-CANONCITO-LAGUNA (ACL) HOSPITAL,80 B VETERANS BLVD,ACOMA PUEBLO,NM,87049,(505) 552-5300,CRITICAL ACCESS,OPEN,CIBOLA,USA,35.06859553,-107.5710087,GOVERNMENT - FEDERAL,Y
12018,OGDEN REGIONAL MEDICAL CENTER,5475 SOUTH 500 EAST,OGDEN,UT,84405,(801) 479-2111,GENERAL ACUTE CARE,OPEN,WEBER,USA,41.16437751,-111.9703899,PROPRIETARY,Y
12019,MCKAY-DEE HOSPITAL CENTER,4401 HARRISON BOULEVARD,OGDEN,UT,84403,(801) 387-2800,GENERAL ACUTE CARE,OPEN,WEBER,USA,41.18265762,-111.9533733,NON-PROFIT,Y
12020,COMANCHE COUNTY MEDICAL CENTER,10201 HWY 16 N,COMANCHE,TX,76442,(254) 879-4900,CRITICAL ACCESS,OPEN,COMANCHE,USA,31.98429068,-98.56156783,NON-PROFIT,Y
12021,DIXIE REGIONAL MEDICAL CENTER,544 SOUTH 400 EAST (FLOOD ST),SAINT GEORGE,UT,84770,(435) 251-1000,GENERAL ACUTE CARE,OPEN,WASHINGTON,USA,37.09906632,-113.5758646,NON-PROFIT,Y
12022,DIXIE REGIONAL MEDICAL CENTER - RIVER ROAD CAMPUS,1380 EAST MEDICAL CENTER DRIVE,SAINT GEORGE,UT,84790,(435) 251-1000,GENERAL ACUTE CARE,OPEN,WASHINGTON,USA,37.09776694,-113.5537428,NON-PROFIT,Y
12023,SONORA BEHAVIORAL HEALTH HOSPITAL (HOSP-PSY),"6050 NORTH CORONA RD,SUITE 3",TUCSON,AZ,85704,NOT AVAILABLE,PSYCHIATRIC,OPEN,PIMA,USA,32.31676456,-111.0073363,PROPRIETARY,N
12024,CACHE VALLEY SPECIALTY HOSPITAL,2380 NORTH 400 EAST,NORTH LOGAN,UT,84341,(435) 713-9700,GENERAL ACUTE CARE,OPEN,CACHE,USA,41.77556647,-111.8212304,PROPRIETARY,Y
12025,VIBRA REHABILITATION HOSPITAL OF LAKE TRAVIS,2000 MEDICAL DRIVE,LAKEWAY,TX,78734,(512) 263-4500,REHABILITATION,OPEN,TRAVIS,USA,30.34510484,-97.97010223,PROPRIETARY,N
12026,VERDE VALLEY MEDICAL CENTER,269 S CANDY LANE,COTTONWOOD,AZ,86326,(928) 639-6400,GENERAL ACUTE CARE,OPEN,YAVAPAI,USA,34.73535964,-112.0295646,NON-PROFIT,Y
12027,WINDHAVEN PSYCHIATRIC HOSPITAL,3347 WINDSONG DRIVE,PRESCOTT VALLEY,AZ,86314,(928) 583-6410,PSYCHIATRIC,OPEN,YAVAPAI,USA,34.59050187,-112.3276614,NON-PROFIT,N
12028,LODI COMMUNITY HOSPITAL,225 ELYRIA STREET,LODI,OH,44254,(330) 948-1222,CRITICAL ACCESS,OPEN,MEDINA,USA,41.03586232,-82.01416929,NON-PROFIT,Y
12029,SUMMA WADSWORTH-RITTMAN HOSPITAL,195 WADSWORTH ROAD,WADSWORTH,OH,44281,(330) 334-1504,GENERAL ACUTE CARE,OPEN,MEDINA,USA,41.02828681,-81.75161518,NON-PROFIT,Y
12030,MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL,800 WEST MAIN STREET,COLDWATER,OH,45828,(419) 678-2341,GENERAL ACUTE CARE,OPEN,MERCER,USA,40.48075591,-84.63890425,GOVERNMENT - DISTRICT/AUTHORITY,N
12031,UPPER VALLEY MEDICAL CENTER,3130 NORTH COUNTY ROAD 25A,TROY,OH,45373,(937) 440-4000,GENERAL ACUTE CARE,OPEN,MIAMI,USA,40.08587443,-84.229928,NON-PROFIT,N
12032,LOGAN REGIONAL HOSPITAL,500 EAST 1400 NORTH,LOGAN,UT,84341,(435) 716-1000,GENERAL ACUTE CARE,OPEN,CACHE,USA,41.75568064,-111.8221832,NON-PROFIT,Y
12033,CASTLEVIEW HOSPITAL,300 NORTH HOSPITAL DRIVE,PRICE,UT,84501,(435) 637-4800,GENERAL ACUTE CARE,OPEN,CARBON,USA,39.60516705,-110.8329401,PROPRIETARY,N
12034,BEAVER VALLEY HOSPITAL,1109 NORTH 100 WEST STREET,BEAVER,UT,84713,(435) 438-7100,GENERAL ACUTE CARE,OPEN,BEAVER,USA,38.28914945,-112.6438588,GOVERNMENT - LOCAL,N
12035,GARFIELD MEMORIAL HOSPITAL,200 NORTH 400 EAST,PANGUITCH,UT,84759,(435) 676-8811,GENERAL ACUTE CARE,OPEN,GARFIELD,USA,37.82642874,-112.4269223,NON-PROFIT,N
12036,HEALTHSOUTH REHABILITATION HOSPITAL DAYTON,ONE ELIZABETH PLACE,DAYTON,OH,45417,(937) 424-8200,REHABILITATION,OPEN,MONTGOMERY,USA,39.74824359,-84.19999272,PROPRIETARY,N
12037,UINTAH BASIN MEDICAL CENTER,250 WEST 300 NORTH,ROOSEVELT,UT,84066,(435) 722-4691,GENERAL ACUTE CARE,OPEN,DUCHESNE,USA,40.30438504,-109.9964703,NON-PROFIT,Y
12038,UINTAH BASIN CARE AND REHABILITATION,187 WEST LAGOON STREET,ROOSEVELT,UT,84066,(435) 722-2497,REHABILITATION,OPEN,DUCHESNE,USA,40.29890738,-109.9946111,NOT AVAILABLE,N
12039,SOUTH DAVIS COMMUNITY HOSPITAL,401 SOUTH 400 EAST,BOUNTIFUL,UT,84010,(801) 295-2361,LONG TERM CARE,OPEN,DAVIS,USA,40.88500135,-111.8717969,NON-PROFIT,N
12040,LAKEVIEW HOSPITAL,630 MEDICAL DRIVE,BOUNTIFUL,UT,84010,(801) 299-2200,GENERAL ACUTE CARE,OPEN,DAVIS,USA,40.88594252,-111.8688203,PROPRIETARY,Y
12041,DAVIS HOSPITAL AND MEDICAL CENTER,1600 WEST ANTELOPE DRIVE,LAYTON,UT,84041,(801) 807-1000,GENERAL ACUTE CARE,OPEN,DAVIS,USA,41.09104516,-111.9956731,PROPRIETARY,N
12042,"REMUDA RANCH CENTER FOR ANOREXIA AND BULIMIA, INC",1245 JACK BURDEN ROAD,WICKENBURG,AZ,85390,(800) 445-1900,PSYCHIATRIC,OPEN,MARICOPA,USA,33.98517481,-112.7310064,NOT AVAILABLE,N
12043,KINDRED HOSPITAL - LAS VEGAS (FLAMINGO CAMPUS),2250 E FLAMINGO RD,LAS VEGAS,NV,89119,(702) 871-1418,LONG TERM CARE,OPEN,CLARK,USA,36.14549204,-115.2118665,PROPRIETARY,N
12044,RIVERVIEW HEALTH INSTITUTE,ONE ELIZABETH PLACE,DAYTON,OH,45417,(937) 222-5390,GENERAL ACUTE CARE,OPEN,MONTGOMERY,USA,39.74824808,-84.19940099,PROPRIETARY,N
12045,BENCHMARK REGIONAL HOSPITAL,592 WEST 1350 SOUTH,WOODS CROSS,UT,84010,(801) 299-5300,PSYCHIATRIC,OPEN,DAVIS,USA,40.87776392,-111.8955204,PROPRIETARY,N
12046,ASHLEY VALLEY MEDICAL CENTER,151 WEST 200 NORTH,VERNAL,UT,84078,(435) 789-3342,GENERAL ACUTE CARE,OPEN,UINTAH,USA,40.45779908,-109.5315848,PROPRIETARY,Y
12047,MIAMI VALLEY HOSPITAL SOUTH,2400 MIAMI VALLEY DRIVE,CENTERVILLE,OH,45459,(937) 208-8000,GENERAL ACUTE CARE,OPEN,MONTGOMERY,USA,39.65276051,-84.11458718,NON-PROFIT,Y
12048,OHIOHEALTH MANSFIELD HOSPITAL,335 GLESSNER AVENUE,MANSFIELD,OH,44903,(419) 526-8000,GENERAL ACUTE CARE,OPEN,RICHLAND,USA,40.75292435,-82.52947277,NON-PROFIT,Y
12049,ST CHARLES - MADRAS,470 NE A STREET,MADRAS,OR,97741,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,JEFFERSON,USA,44.63787373,-121.1207254,NON-PROFIT,Y
12050,GRANDVIEW HOSPITAL & MEDICAL CENTER,405 GRAND AVENUE,DAYTON,OH,45405,(937) 723-3200,GENERAL ACUTE CARE,OPEN,MONTGOMERY,USA,39.77004075,-84.20223362,NON-PROFIT,N
12052,MERCY FRANKLIN CENTER,1818 48TH STREET,DES MOINES,IA,50310,(515) 271-6000,PSYCHIATRIC,OPEN,POLK,USA,41.61073277,-93.68345522,NON-PROFIT,N
12053,PERRY COUNTY MEMORIAL HOSPITAL,ONE HOSPITAL RD,TELL CITY,IN,47586,(812) 547-7011,CRITICAL ACCESS,OPEN,PERRY,USA,37.92786126,-86.7585422,GOVERNMENT - LOCAL,N
12054,KETTERING MEDICAL CENTER,3535 SOUTHERN BOULEVARD,KETTERING,OH,45429,(937) 298-4331,GENERAL ACUTE CARE,OPEN,MONTGOMERY,USA,39.69728657,-84.19242952,NON-PROFIT,Y
12055,UTAH VALLEY REGIONAL MEDICAL CENTER,1034 NORTH 500 WEST,PROVO,UT,84604,(801) 357-7850,GENERAL ACUTE CARE,OPEN,UTAH,USA,40.24792102,-111.6658079,NON-PROFIT,Y
12056,AMERICAN FORK HOSPITAL,170 NORTH 1100 EAST,AMERICAN FORK,UT,84003,(801) 855-3300,GENERAL ACUTE CARE,OPEN,UTAH,USA,40.38029101,-111.7665992,NON-PROFIT,Y
12057,BROADLAWNS MEDICAL CENTER,1801 HICKMAN ROAD,DES MOINES,IA,50314,(515) 282-2200,GENERAL ACUTE CARE,OPEN,POLK,USA,41.61661602,-93.6417745,GOVERNMENT - LOCAL,Y
12058,OREM COMMUNITY HOSPITAL,331 NORTH 400 WEST,OREM,UT,84057,(801) 224-4080,GENERAL ACUTE CARE,OPEN,UTAH,USA,40.30288545,-111.707974,NON-PROFIT,N
12059,KAISER FOUNDATION HOSPITAL - WESTSIDE,2875 NW STUCKI AVE,HILLSBORO,OR,97124,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,WASHINGTON,USA,45.53925427,-122.8770018,NOT AVAILABLE,N
12060,KINDRED HOSPITAL - LAS VEGAS AT DESERT SPRINGS HOS,"2075 EAST FLAMINGO ROAD,FIFTH FLOOR",LAS VEGAS,NV,89119,NOT AVAILABLE,LONG TERM CARE,CLOSED,CLARK,USA,36.11354369,-115.1256693,NOT AVAILABLE,N
12061,TIMPANOGOS REGIONAL HOSPITAL,750 WEST 800 NORTH,OREM,UT,84057,(801) 714-6000,GENERAL ACUTE CARE,OPEN,UTAH,USA,40.3135936,-111.7136911,PROPRIETARY,Y
12062,UTAH STATE HOSPITAL,1300 EAST CENTER STREET,PROVO,UT,84606,(801) 344-4400,PSYCHIATRIC,OPEN,UTAH,USA,40.23482251,-111.6353181,GOVERNMENT - STATE,N
12063,ARIZONA STATE FORENSIC HOSPITAL,501 NORTH 24TH STREET,PHOENIX,AZ,85008,(602) 220-6000,PSYCHIATRIC,OPEN,MARICOPA,USA,33.45504438,-112.0293436,GOVERNMENT - STATE,N
12064,ELLSWORTH MUNICIPAL HOSPITAL,110 ROCKSYLVANIA AVENUE,IOWA FALLS,IA,50126,(515) 648-4631,GENERAL ACUTE CARE,CLOSED,HARDIN,USA,42.52202847,-93.25952575,GOVERNMENT - LOCAL,N
12065,KETTERING YOUTH SERVICES,5350 LAMME ROAD,DAYTON,OH,45439,(937) 534-4600,PSYCHIATRIC,OPEN,MONTGOMERY,USA,39.67539568,-84.21101073,NON-PROFIT,N
12066,SYCAMORE MEDICAL CENTER,4000 MIAMISBURG-CENTERVILLE ROAD,MIAMISBURG,OH,45342,(937) 866-0551,GENERAL ACUTE CARE,OPEN,MONTGOMERY,USA,39.63770293,-84.24927249,NON-PROFIT,N
12067,MINDEN FAMILY MEDICINE AND COMPLETE CARE,"1649 LUCERNE ST,UNIT A & B",MINDEN,NV,89423,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,DOUGLAS,USA,38.95780718,-119.771924,NOT AVAILABLE,N
12068,LIFE CARE HOSPITALS OF DAYTON,4000 MIAMISBURG-CENTERVILLE ROAD,MIAMISBURG,OH,45342,(937) 384-8300,LONG TERM CARE,OPEN,MONTGOMERY,USA,39.63758872,-84.24827312,PROPRIETARY,N
12069,KINDRED HOSPITALS-DAYTON,707 EAST EDWIN C MOSES BLVD,DAYTON,OH,45417,(937) 234-2606,LONG TERM CARE,OPEN,MONTGOMERY,USA,39.74670395,-84.19791144,PROPRIETARY,N
12071,MORROW COUNTY HOSPITAL,651 WEST MARION ROAD,MOUNT GILEAD,OH,43338,(419) 949-3180,CRITICAL ACCESS,OPEN,MORROW,USA,40.54798117,-82.8504066,GOVERNMENT - LOCAL,N
12072,GENESIS HOSPITAL,2951 MAPLE AVENUE,ZANESVILLE,OH,43701,(740) 454-4354,GENERAL ACUTE CARE,OPEN,MUSKINGUM,USA,39.97480829,-82.01650066,NON-PROFIT,Y
12073,BRIGHAM CITY COMMUNITY HOSPITAL,950 SOUTH MEDICAL DRIVE,BRIGHAM CITY,UT,84302,(435) 734-9471,GENERAL ACUTE CARE,OPEN,BOX ELDER,USA,41.49122715,-112.0257557,PROPRIETARY,Y
12074,BEAR RIVER VALLEY HOSPITAL,905 NORTH 1000 WEST,TREMONTON,UT,84337,(435) 207-4500,GENERAL ACUTE CARE,OPEN,BOX ELDER,USA,41.72414871,-112.1825769,NON-PROFIT,Y
12075,COPPER HILLS YOUTH CENTER,5899 WEST RIVENDELL DRIVE,WEST JORDAN,UT,84081,(800) 776-7116,PSYCHIATRIC,OPEN,SALT LAKE,USA,40.58836593,-112.0311715,PROPRIETARY,N
12076,JORDAN VALLEY MEDICAL CENTER,3580 WEST 9000 SOUTH,WEST JORDAN,UT,84088,(801) 561-8888,GENERAL ACUTE CARE,OPEN,SALT LAKE,USA,40.59036236,-111.9749704,PROPRIETARY,Y
12077,MESA VIEW REGIONAL HOSPITAL,1299 BERTHA HOWE AVENUE,MESQUITE,NV,89027,(702) 346-8040,GENERAL ACUTE CARE,OPEN,CLARK,USA,36.81003991,-114.1159479,PROPRIETARY,N
12079,SAINT ELIZABETHS HOSPITAL,1100 ALABAMA AVENUE SE,WASHINGTON,DC,20032,(202) 562-4000,PSYCHIATRIC,OPEN,DISTRICT OF COLUMBIA,USA,38.84792787,-76.98825527,GOVERNMENT - LOCAL,N
12080,US AIR FORCE HOSPITAL-TUCSON,DAVIS-MONTHAN AFB,TUCSON,AZ,85707,(520) 111-1111,MILITARY,OPEN,PIMA,USA,32.17331581,-110.8597305,GOVERNMENT - FEDERAL,N
12082,PUBLIC HEALTH SERV INDIAN HOSP,1623 HOSPITAL LOOP,OWYHEE,NV,89832,NOT AVAILABLE,CRITICAL ACCESS,OPEN,ELKO,USA,41.94989163,-116.097797,NOT AVAILABLE,N
12083,OREGON STATE HOSPITAL JUNCTION CITY,29398 RECOVERY WAY,JUNCTION CITY,OR,97448,(541) 465-2554,PSYCHIATRIC,OPEN,LANE,USA,44.16577481,-123.1941808,GOVERNMENT - STATE,N
12084,NORTHEASTERN NEVADA REGIONAL HOSPITAL,2001 ERRECART BOULEVARD,ELKO,NV,89801,(775) 738-5151,GENERAL ACUTE CARE,OPEN,ELKO,USA,40.82344377,-115.730631,PROPRIETARY,N
12085,THE ORTHOPEDIC SPECIALTY HOSPITAL,5848 WEST FASHION BOULEVARD,MURRAY,UT,84107,(801) 314-4100,GENERAL ACUTE CARE,OPEN,SALT LAKE,USA,40.64438385,-111.8835808,NON-PROFIT,N
12086,ADENA REGIONAL MEDICAL CENTER,272 HOSPITAL ROAD,CHILLICOTHE,OH,45601,(740) 779-7500,GENERAL ACUTE CARE,OPEN,ROSS,USA,39.39649777,-82.96761611,NON-PROFIT,Y
12087,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84107,(801) 507-6600,GENERAL ACUTE CARE,OPEN,SALT LAKE,USA,40.65968994,-111.8908364,NON-PROFIT,Y
12088,BANNER DESERT MEDICAL CENTER,1400 S. DOBSON RD.,MESA,AZ,85202,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,MARICOPA,USA,33.38947716,-111.8775675,NON-PROFIT,Y
12089,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX CAMPUS,1111 EAST MCDOWELL ROAD,PHOENIX,AZ,85006,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,MARICOPA,USA,33.46442144,-112.0573817,NON-PROFIT,Y
12090,BANNER HEART HOSPITAL,6750 E. BAYWOOD AVE.,MESA,AZ,85206,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,MARICOPA,USA,33.41169207,-111.6864923,NON-PROFIT,Y
12091,JACKSON HOSPITAL,4250 HOSPITAL DR,MARIANNA,FL,32446,(850) 718-2628,GENERAL ACUTE CARE,OPEN,JACKSON,USA,30.78684441,-85.24131483,GOVERNMENT - DISTRICT/AUTHORITY,Y
12092,SAINT MARY'S REGIONAL MEDICAL CENTER,235 WEST SIXTH STREET,RENO,NV,89503,(775) 770-3000,GENERAL ACUTE CARE,OPEN,WASHOE,USA,39.53162014,-119.819788,NON-PROFIT,Y
12093,OHIOHEALTH SHELBY HOSPITAL,199 WEST MAIN STREET,SHELBY,OH,44875,(419) 342-5015,CRITICAL ACCESS,OPEN,RICHLAND,USA,40.88240673,-82.67417508,NON-PROFIT,N
12094,VA MEDICAL CENTER - CHILLICOTHE,17273 OH-104,CHILLICOTHE,OH,45601,(740) 773-1141,MILITARY,OPEN,ROSS,USA,39.39043104,-83.02039876,GOVERNMENT - FEDERAL,Y
12095,CAMPBELLTON-GRACEVILLE HOSPITAL,5429 COLLEGE DR,GRACEVILLE,FL,32440,(850) 263-4431,GENERAL ACUTE CARE,OPEN,JACKSON,USA,30.96303516,-85.50674455,PROPRIETARY,N
12096,"SAINT ALPHONSUS MEDICAL CENTER - BAKER CITY, INC",3325 POCAHONTAS ROAD,BAKER CITY,OR,97814,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,BAKER,USA,44.79515145,-117.8471233,NON-PROFIT,Y
12097,SIERRA SURGERY HOSPITAL,1400 MEDICAL PKWY,CARSON CITY,NV,89703,(775) 883-1700,GENERAL ACUTE CARE,OPEN,CARSON CITY,USA,39.20020155,-119.7841939,NON-PROFIT,Y
12098,BELLEVUE HOSPITAL,1400 WEST MAIN STREET,BELLEVUE,OH,44811,(419) 483-4040,GENERAL ACUTE CARE,OPEN,SANDUSKY,USA,41.28796205,-82.8816048,NON-PROFIT,N
12099,SALT LAKE REGIONAL MEDICAL CENTER,1050 EAST SOUTH TEMPLE,SALT LAKE CITY,UT,84102,(801) 350-4111,GENERAL ACUTE CARE,OPEN,SALT LAKE,USA,40.76789122,-111.8614233,PROPRIETARY,Y
12100,SALEM HOSPITAL,"890 OAK STREET, SE",SALEM,OR,97301,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,MARION,USA,44.93270934,-123.034071,NON-PROFIT,Y
12101,SAMARITAN ALBANY GENERAL HOSPITAL,1046 6TH AVENUE SW,ALBANY,OR,97321,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,LINN,USA,44.63167277,-123.1163241,NON-PROFIT,Y
12103,SILVER SPRINGS RURAL HEALTH CENTERS,3595 HWY 50 WEST,SILVER SPRINGS,NV,89429,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,LYON,USA,39.39553958,-119.2792791,NOT AVAILABLE,N
12104,ST CHARLES PRINEVILLE,384 SE COMBS FLAT ROAD,PRINEVILLE,OR,97754,(541) 447-6254,GENERAL ACUTE CARE,OPEN,CROOK,USA,44.29802807,-120.8250765,NON-PROFIT,Y
12105,REGIONS HOSPITAL,640 JACKSON STREET,ST PAUL,MN,55101,(651) 254-3456,GENERAL ACUTE CARE,OPEN,RAMSEY,USA,44.95588753,-93.09495164,NON-PROFIT,Y
12107,SOUTHERN OHIO MEDICAL CENTER,1805 27TH STREET,PORTSMOUTH,OH,45662,(740) 354-5000,GENERAL ACUTE CARE,OPEN,SCIOTO,USA,38.75331846,-82.97770974,NON-PROFIT,N
12108,VETERANS ADMINISTRATION MEDICAL CENTER,500 FOOTHILL DRIVE,SALT LAKE CITY,UT,84108,(801) 582-1565,MILITARY,OPEN,SALT LAKE,USA,40.75744051,-111.8405645,GOVERNMENT - FEDERAL,Y
12109,ALTA VIEW HOSPITAL,9660 SOUTH 1300 EAST,SANDY,UT,84094,(801) 501-2600,GENERAL ACUTE CARE,OPEN,SALT LAKE,USA,40.57590515,-111.8539614,NON-PROFIT,Y
12110,SPRING MOUNTAIN TREATMENT CENTER,7000 WEST SPRING MOUNTAIN ROAD,LAS VEGAS,NV,89117,(702) 873-2400,PSYCHIATRIC,OPEN,CLARK,USA,36.12632063,-115.2461125,PROPRIETARY,N
12112,ASANTE THREE RIVERS MEDICAL CENTER,500 SW RAMSEY AVENUE,GRANTS PASS,OR,97527,(541) 472-7000,GENERAL ACUTE CARE,OPEN,JOSEPHINE,USA,42.42137788,-123.3428412,NOT AVAILABLE,N
12113,HEALTH SOUTH REHABILITATION HOSPITAL,8074 SOUTH 1300 EAST,SANDY,UT,84094,(801) 561-3400,REHABILITATION,OPEN,SALT LAKE,USA,40.60482005,-111.8547873,PROPRIETARY,N
12114,SELECT SPECIALTY HOSPITAL-QUAD CITIES,1111 WEST KIMBERLY ROAD,DAVENPORT,IA,52806,(319) 391-2020,LONG TERM CARE,OPEN,SCOTT,USA,41.5591536,-90.58902729,PROPRIETARY,N
12115,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 PECOS RD,NORTH LAS VEGAS,NV,89086,(702) 791-9024,MILITARY,OPEN,CLARK,USA,36.28472567,-115.094471,GOVERNMENT - FEDERAL,N
12116,VIBRA SPECIALTY HOSPITAL OF PORTLAND,10300 NE HANCOCK STREET,PORTLAND,OR,97220,NOT AVAILABLE,LONG TERM CARE,OPEN,MULTNOMAH,USA,45.53509804,-122.5568656,PROPRIETARY,N
12117,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,(775) 786-7200,MILITARY,OPEN,WASHOE,USA,39.51636325,-119.7996045,GOVERNMENT - FEDERAL,N
12119,WILLIAM BEE RIRIE HOSPITAL,1500 AVENUE 'H',ELY,NV,89301,(775) 289-3001,CRITICAL ACCESS,OPEN,WHITE PINE,USA,39.25672704,-114.8586048,GOVERNMENT - DISTRICT/AUTHORITY,N
12120,MERCY TIFFIN HOSPITAL,45 ST LAWRENCE DRIVE,TIFFIN,OH,44883,(419) 455-7000,GENERAL ACUTE CARE,OPEN,SENECA,USA,41.10376702,-83.21626281,NON-PROFIT,Y
12121,WILSON MEMORIAL HOSPITAL,915 WEST MICHIGAN STREET,SIDNEY,OH,45365,(937) 498-2311,GENERAL ACUTE CARE,OPEN,SHELBY,USA,40.28685438,-84.1701744,NON-PROFIT,N
12122,ASANTE ASHLAND COMMUNITY HOSPITAL,280 MAPLE STREET,ASHLAND,OR,97520,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,JACKSON,USA,42.20592293,-122.7249484,NON-PROFIT,N
12123,ST CHARLES MEDICAL CENTER  BEND,2500 NE NEFF ROAD,BEND,OR,97701,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,DESCHUTES,USA,44.06791504,-121.2691343,NON-PROFIT,Y
12124,PROVIDENCE MEDFORD MEDICAL CENTER,1111 CRATER LAKE AVENUE,MEDFORD,OR,97504,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,JACKSON,USA,42.3396249,-122.8627198,NON-PROFIT,Y
12126,VALLEY HOSPITAL MEDICAL CENTER,620 SHADOW LANE,LAS VEGAS,NV,89106,(702) 388-4000,GENERAL ACUTE CARE,OPEN,CLARK,USA,36.16321616,-115.1663933,PROPRIETARY,Y
12127,HARSHA BEHAVIORAL CENTER INC,1420 E CROSSING BLVD,TERRE HAUTE,IN,47802,(812) 298-8888,PSYCHIATRIC,OPEN,VIGO,USA,39.39857671,-87.39891964,PROPRIETARY,N
